id,filtered_words,features,label_index
F117,mouth best develop blue camera. goal fight practice particular item method option. — shocking claims hoax surface internet.,"(10000,[503,763,1241,1916,2526,3192,4280,4377,5089,5768,5850,6015,7281,7497,7936,8338,8569,8984],[0.691153161953081,4.270695952029551,3.5085558999826545,4.137164559405029,4.42484663185681,4.42484663185681,3.577548771469606,2.60568818844064,4.830311739964974,4.607168188650764,0.691153161953081,4.019381523748645,0.6871770135734415,4.42484663185681,0.691153161953081,0.691153161953081,5.523458920524919,3.7316994512968646])",0.0
F173,include agreement beyond beautiful relationship shake. build middle moment alone long seem to. affect tough campaign trip. — shocking claims secret cure surface internet.,"(10000,[503,1273,2492,2588,2953,3014,3401,3892,4260,5447,5850,6055,6176,6675,6747,6865,7281,7936,8338,8413,8900,8904,9413,9878],[0.691153161953081,3.125563647726549,3.914021008090819,3.914021008090819,4.019381523748645,4.607168188650764,4.137164559405029,2.5530444549552183,4.42484663185681,4.019381523748645,0.691153161953081,3.7316994512968646,5.117993812416755,4.42484663185681,2.5530444549552183,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,3.4440173788450834,3.7316994512968646,4.42484663185681,5.117993812416755,3.8187108282864943])",0.0
F024,tend president color close. development attention business method term. teach history college agreement series still wear. — shocking claims aliens surface internet.,"(10000,[503,650,1306,1810,2871,3144,3529,3712,4463,5374,5850,6015,6533,6543,7281,7936,7937,8057,8338,8413,8522,9832],[0.691153161953081,2.958509563063383,4.137164559405029,3.914021008090819,4.42484663185681,4.270695952029551,5.523458920524919,3.6516567436233283,4.42484663185681,4.019381523748645,0.691153161953081,4.019381523748645,5.523458920524919,4.137164559405029,0.6871770135734415,0.691153161953081,5.523458920524919,5.117993812416755,0.691153161953081,3.4440173788450834,5.117993812416755,4.270695952029551])",0.0
F096,movement event hope accept people cell. recognize imagine best. ability develop represent. dinner receive church. — shocking claims celebrity scandal surface internet.,"(10000,[503,1241,2240,2657,3486,3538,3681,4263,4617,4921,5294,5301,5850,6000,6043,7281,7728,7936,8094,8171,8338,8549],[0.691153161953081,3.5085558999826545,4.270695952029551,3.8187108282864943,2.849310271098391,4.830311739964974,4.607168188650764,4.830311739964974,3.8187108282864943,2.849310271098391,4.830311739964974,3.8187108282864943,0.691153161953081,4.42484663185681,5.117993812416755,0.6871770135734415,4.607168188650764,0.691153161953081,4.607168188650764,4.137164559405029,0.691153161953081,4.830311739964974])",0.0
R247,anything discuss value stuff law fine interest. spend source threat serious middle between. experts discuss ongoing developments public health.,"(10000,[353,1117,1511,1770,2114,3011,3614,3979,4506,4687,6219,6431,7403,7721,7722,8070,9462,9878],[4.137164559405029,3.914021008090819,5.117993812416755,3.0385522707369192,4.019381523748645,5.523458920524919,1.3585436681326566,4.019381523748645,0.691153161953081,0.691153161953081,3.0811118851557153,4.42484663185681,3.7316994512968646,4.019381523748645,4.019381523748645,3.914021008090819,0.691153161953081,3.8187108282864943])",1.0
F226,ok make deal happen. reflect night sing big four. — shocking claims government cover-up surface internet.,"(10000,[503,1433,2259,2645,3048,3525,5321,5850,6235,6451,6869,7281,7936,7960,8338,9813],[0.691153161953081,4.137164559405029,2.849310271098391,4.42484663185681,4.830311739964974,4.42484663185681,4.137164559405029,0.691153161953081,5.117993812416755,4.019381523748645,4.42484663185681,0.6871770135734415,0.691153161953081,5.523458920524919,0.691153161953081,2.997730276216664])",0.0
F100,dream true national early research decide. minute single join opportunity law choose shoulder. — shocking claims flat earth surface internet.,"(10000,[503,2366,2918,3357,3740,3979,4092,4310,5850,6976,7188,7281,7889,7910,7936,8338,8952,9432,9676,9706],[0.691153161953081,4.137164559405029,3.0385522707369192,4.270695952029551,5.523458920524919,4.019381523748645,4.137164559405029,4.830311739964974,0.691153161953081,4.137164559405029,4.607168188650764,0.6871770135734415,4.42484663185681,4.019381523748645,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,3.0385522707369192,4.830311739964974])",0.0
F246,since short us american. health project main break. congress become language generation. — shocking claims government cover-up surface internet.,"(10000,[503,1262,1637,1716,2230,2259,4695,5511,5850,6287,6660,7090,7281,7936,8338,8728,8805,9640,9813],[0.691153161953081,3.7316994512968646,4.019381523748645,4.137164559405029,4.607168188650764,2.849310271098391,5.117993812416755,4.830311739964974,0.691153161953081,3.914021008090819,4.270695952029551,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681,5.117993812416755,2.997730276216664])",0.0
F183,let enter enough interest environment military. three wind study effect. — shocking claims aliens surface internet.,"(10000,[70,503,650,1890,2407,2558,4224,4439,4748,5850,5925,7281,7435,7936,8267,8338],[4.270695952029551,0.691153161953081,2.958509563063383,4.019381523748645,4.270695952029551,4.42484663185681,4.019381523748645,4.830311739964974,3.6516567436233283,0.691153161953081,4.137164559405029,0.6871770135734415,4.137164559405029,0.691153161953081,4.019381523748645,0.691153161953081])",0.0
R063,sometimes forward television method ahead democrat. relationship activity rise eye wide order. experts discuss ongoing developments policy.,"(10000,[1341,2836,3614,4260,4506,4687,4816,5564,5869,6015,6944,8110,8268,8411,8713,9462,9924],[4.270695952029551,4.137164559405029,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,3.8187108282864943,5.117993812416755,4.270695952029551,4.019381523748645,2.7826188965997183,4.019381523748645,3.2721671219184243,3.6516567436233283,4.137164559405029,0.691153161953081,5.117993812416755])",1.0
R005,still break note several time movement. experts discuss ongoing developments election.,"(10000,[668,3556,3614,3712,4395,4506,4687,8157,9227,9462,9909],[4.137164559405029,2.8844015909096608,0.6792718340663283,3.6516567436233283,5.117993812416755,0.691153161953081,0.691153161953081,3.914021008090819,3.914021008090819,0.691153161953081,3.914021008090819])",1.0
R084,get trip beyond threat know gas model month. watch one require table. experts discuss ongoing developments election.,"(10000,[815,1481,2708,3556,3614,4506,4687,5607,5782,6404,7102,7779,8070,8449,8900,9426,9462],[3.914021008090819,4.830311739964974,3.7316994512968646,2.8844015909096608,0.6792718340663283,0.691153161953081,0.691153161953081,3.7316994512968646,4.42484663185681,3.914021008090819,4.137164559405029,3.8187108282864943,3.914021008090819,3.4440173788450834,3.7316994512968646,4.42484663185681,0.691153161953081])",1.0
R124,get machine alone cut. store red industry talk big. experts discuss ongoing developments education.,"(10000,[52,1890,2492,3010,3614,4506,4687,4898,5047,7184,8040,8925,9426,9462],[4.42484663185681,4.019381523748645,3.914021008090819,4.607168188650764,0.6792718340663283,0.691153161953081,0.691153161953081,5.117993812416755,2.7200985396183848,4.137164559405029,3.3262343431887,4.270695952029551,4.42484663185681,0.691153161953081])",1.0
R118,general study create common. experts discuss ongoing developments research.,"(10000,[1404,3614,3744,4224,4506,4687,5465,7066,9462],[4.137164559405029,0.6792718340663283,4.830311739964974,4.019381523748645,0.691153161953081,0.691153161953081,3.6516567436233283,2.8844015909096608,0.691153161953081])",1.0
F001,others throw statement east manager can. traditional including home wait. agreement fear third mind create. write difficult trial value choose. — shocking claims aliens surface internet.,"(10000,[503,650,1247,1652,1712,3184,3365,3410,4333,4486,5445,5850,6063,6576,6808,6940,7281,7334,7403,7936,8325,8338,8413,8771,9513,9817],[0.691153161953081,2.958509563063383,4.830311739964974,4.42484663185681,3.7316994512968646,2.8154087194227095,4.137164559405029,3.8187108282864943,5.117993812416755,3.914021008090819,3.8187108282864943,0.691153161953081,5.117993812416755,3.6516567436233283,5.523458920524919,4.270695952029551,0.6871770135734415,4.270695952029551,3.7316994512968646,0.691153161953081,3.8187108282864943,0.691153161953081,3.4440173788450834,4.42484663185681,4.137164559405029,3.383392757028649])",0.0
F007,discover write value what. — shocking claims immortal jellyfish surface internet.,"(10000,[503,2066,4170,5445,5850,7281,7403,7936,8338,8363,9876],[0.691153161953081,2.7508701982851385,4.607168188650764,3.8187108282864943,0.691153161953081,0.6871770135734415,3.7316994512968646,0.691153161953081,0.691153161953081,4.830311739964974,2.7508701982851385])",0.0
F046,trial order though. play study everybody collection write. — shocking claims mind control surface internet.,"(10000,[503,1208,1226,2173,2561,3184,3410,4224,5850,7281,7936,8209,8338,9012,9593],[0.691153161953081,2.849310271098391,5.523458920524919,4.607168188650764,4.137164559405029,2.8154087194227095,3.8187108282864943,4.019381523748645,0.691153161953081,0.6871770135734415,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919,5.117993812416755])",0.0
R103,local manager individual court tough. produce dark decide fire likely. debate report next job little nearly various. experts discuss ongoing developments research.,"(10000,[228,557,697,1590,1648,1652,2866,3614,4506,4568,4687,5191,6505,6584,7036,7066,8113,8273,8276,8293,8614,9462],[4.270695952029551,4.270695952029551,4.137164559405029,4.607168188650764,4.42484663185681,4.42484663185681,4.019381523748645,0.6792718340663283,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,4.137164559405029,5.523458920524919,4.607168188650764,2.8844015909096608,5.117993812416755,4.830311739964974,3.7316994512968646,3.7316994512968646,3.8187108282864943,0.691153161953081])",1.0
R037,skill experience short agency decade response. professor instead someone personal. increase wonder on. experts discuss ongoing developments budget report.,"(10000,[765,1262,1868,2543,3614,3635,3671,4404,4506,4527,4687,4723,4991,5432,5611,6030,7963,9462,9968],[4.019381523748645,3.7316994512968646,4.42484663185681,3.914021008090819,0.6792718340663283,3.8187108282864943,3.8187108282864943,5.117993812416755,0.691153161953081,4.137164559405029,0.691153161953081,4.42484663185681,2.5530444549552183,2.6902455764687034,4.607168188650764,4.42484663185681,4.137164559405029,0.691153161953081,4.830311739964974])",1.0
F193,collection face help traditional simple instead wife nearly. sign address answer pick thank. television mr human prove. — shocking claims secret cure surface internet.,"(10000,[503,798,2437,2647,2913,3021,3619,3892,4034,4454,4486,4527,5105,5850,6747,6756,7281,7372,7936,8209,8303,8338,8713,9347],[0.691153161953081,5.523458920524919,5.117993812416755,4.42484663185681,3.8187108282864943,3.914021008090819,4.607168188650764,2.5530444549552183,4.270695952029551,3.914021008090819,3.914021008090819,4.137164559405029,4.42484663185681,0.691153161953081,2.5530444549552183,4.019381523748645,0.6871770135734415,3.577548771469606,0.691153161953081,4.137164559405029,4.137164559405029,0.691153161953081,4.137164559405029,3.914021008090819])",0.0
R166,store often young safe door picture. ahead situation. experts discuss ongoing developments election.,"(10000,[7,477,2887,3556,3614,4506,4687,4847,7184,7642,7809,8268,9462],[4.830311739964974,5.523458920524919,5.117993812416755,2.8844015909096608,0.6792718340663283,0.691153161953081,0.691153161953081,3.4440173788450834,4.137164559405029,4.607168188650764,4.607168188650764,3.2721671219184243,0.691153161953081])",1.0
F017,debate power side whatever organization mission on. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1364,2066,3056,5611,5850,6069,7281,7695,7936,8276,8338,9781,9876],[0.691153161953081,4.270695952029551,2.7508701982851385,3.914021008090819,4.607168188650764,0.691153161953081,3.8187108282864943,0.6871770135734415,4.270695952029551,0.691153161953081,3.7316994512968646,0.691153161953081,4.607168188650764,2.7508701982851385])",0.0
R008,mention state relate whether standard. wrong crime recent maintain. experts discuss ongoing developments economic growth.,"(10000,[731,988,1112,1808,2907,3406,3614,4506,4687,5591,6475,6512,9034,9144,9462],[4.270695952029551,4.137164559405029,4.830311739964974,5.117993812416755,3.577548771469606,4.830311739964974,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,5.117993812416755,4.137164559405029,2.849310271098391,2.60568818844064,0.691153161953081])",1.0
F071,laugh watch remain including foot. — shocking claims celebrity scandal surface internet.,"(10000,[503,2041,2708,3486,4921,5205,5850,7098,7281,7334,7936,8338],[0.691153161953081,5.523458920524919,3.7316994512968646,2.849310271098391,2.849310271098391,4.42484663185681,0.691153161953081,4.137164559405029,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081])",0.0
F028,best appear miss one without like. perhaps though east argue tough. — shocking claims mind control surface internet.,"(10000,[503,763,815,1071,1208,1259,3184,3385,3730,4043,5850,6576,7036,7281,7936,8182,8338,9190],[0.691153161953081,4.270695952029551,3.914021008090819,4.270695952029551,2.849310271098391,3.914021008090819,2.8154087194227095,4.137164559405029,4.270695952029551,4.42484663185681,0.691153161953081,3.6516567436233283,4.607168188650764,0.6871770135734415,0.691153161953081,4.137164559405029,0.691153161953081,4.830311739964974])",0.0
F227,right affect price animal several spend travel decision. — shocking claims immortal jellyfish surface internet.,"(10000,[353,503,1738,1790,2066,5377,5850,6055,7281,7360,7936,8338,8681,9227,9876],[4.137164559405029,0.691153161953081,4.137164559405029,3.914021008090819,2.7508701982851385,5.117993812416755,0.691153161953081,3.7316994512968646,0.6871770135734415,3.8187108282864943,0.691153161953081,0.691153161953081,5.117993812416755,3.914021008090819,2.7508701982851385])",0.0
R200,radio service weight laugh tend collection. today main great accept. professor call forget control quality quickly. experts discuss ongoing developments public health.,"(10000,[750,1208,1352,1637,1770,1810,2252,2543,3506,3614,3652,3818,4506,4687,5146,6219,7098,7146,8004,9086,9462,9806],[4.42484663185681,2.849310271098391,4.830311739964974,4.019381523748645,3.0385522707369192,3.914021008090819,4.019381523748645,3.914021008090819,4.019381523748645,0.6792718340663283,4.137164559405029,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,3.0811118851557153,4.137164559405029,4.270695952029551,4.270695952029551,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
R225,task push trip none power card. quality animal career dog. experts discuss ongoing developments climate change.,"(10000,[821,1122,2059,2092,3056,3506,3614,4506,4687,4930,5782,5978,7360,8451,9462,9831],[2.849310271098391,5.117993812416755,2.7508701982851385,5.117993812416755,3.914021008090819,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,3.383392757028649,4.42484663185681,3.914021008090819,3.8187108282864943,4.019381523748645,0.691153161953081,4.42484663185681])",1.0
R062,current mission activity compare toward involve. experts discuss ongoing developments budget report.,"(10000,[3194,3614,4506,4687,4991,5432,6069,7108,8110,9189,9246,9462],[4.42484663185681,0.6792718340663283,0.691153161953081,0.691153161953081,2.5530444549552183,2.6902455764687034,3.8187108282864943,5.117993812416755,4.019381523748645,4.137164559405029,3.8187108282864943,0.691153161953081])",1.0
F033,decide even gas experience business sport. hit wait character senior. — shocking claims hoax surface internet.,"(10000,[503,2111,3635,4377,4867,5374,5477,5607,5850,6406,7281,7936,8252,8293,8338,8438],[0.691153161953081,4.830311739964974,3.8187108282864943,2.60568818844064,4.42484663185681,4.019381523748645,4.019381523748645,3.7316994512968646,0.691153161953081,4.019381523748645,0.6871770135734415,0.691153161953081,4.607168188650764,3.7316994512968646,0.691153161953081,4.607168188650764])",0.0
F012,reach rather six movie left rate. item someone degree particularly series unit heavy. — shocking claims hoax surface internet.,"(10000,[503,1411,1439,1637,1662,1916,2837,3671,4377,4463,5401,5850,6335,6443,7281,7936,8338,8386,9943],[0.691153161953081,5.523458920524919,4.019381523748645,4.019381523748645,4.019381523748645,4.137164559405029,4.137164559405029,3.8187108282864943,2.60568818844064,4.42484663185681,4.019381523748645,0.691153161953081,3.7316994512968646,3.6516567436233283,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755,4.607168188650764])",0.0
R121,town every car positive stuff girl. watch provide ok pm. line mention nothing director tend certain common. experts discuss ongoing developments research.,"(10000,[1,1182,1810,1853,2645,2708,2907,3614,3674,3744,4292,4506,4687,4715,5946,6486,7066,7370,7722,9288,9462,9681],[4.42484663185681,3.914021008090819,3.914021008090819,4.137164559405029,4.42484663185681,3.7316994512968646,3.577548771469606,0.6792718340663283,4.270695952029551,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,3.8187108282864943,4.42484663185681,5.117993812416755,2.8844015909096608,5.117993812416755,4.019381523748645,3.7316994512968646,0.691153161953081,4.42484663185681])",1.0
F210,ready small mind. scientist move bag leg us worker. really area know natural. — shocking claims aliens surface internet.,"(10000,[222,415,503,650,4112,4237,5371,5649,5850,6226,6282,6290,6557,6660,6764,7281,7779,7936,8338],[4.137164559405029,4.607168188650764,0.691153161953081,2.958509563063383,4.270695952029551,4.42484663185681,5.523458920524919,4.137164559405029,0.691153161953081,3.914021008090819,4.137164559405029,3.914021008090819,4.019381523748645,4.270695952029551,4.607168188650764,0.6871770135734415,3.8187108282864943,0.691153161953081,0.691153161953081])",0.0
F151,ok alone standard add film modern. ahead professor energy issue mind customer product. — shocking claims hoax surface internet.,"(10000,[78,503,1413,2492,2543,2645,2967,3184,4270,4377,5003,5850,6616,7281,7936,8268,8307,8338,9887],[4.607168188650764,0.691153161953081,4.607168188650764,3.914021008090819,3.914021008090819,4.42484663185681,3.914021008090819,2.8154087194227095,5.523458920524919,2.60568818844064,4.830311739964974,0.691153161953081,4.137164559405029,0.6871770135734415,0.691153161953081,3.2721671219184243,3.8187108282864943,0.691153161953081,4.607168188650764])",0.0
F099,president today debate return. million finish old second new. — shocking claims secret cure surface internet.,"(10000,[503,1306,3892,5850,6280,6578,6747,7083,7281,7936,8276,8338,8651,8684,9256,9806],[0.691153161953081,4.137164559405029,2.5530444549552183,0.691153161953081,4.607168188650764,4.019381523748645,2.5530444549552183,4.830311739964974,0.6871770135734415,0.691153161953081,3.7316994512968646,0.691153161953081,4.137164559405029,5.523458920524919,4.42484663185681,4.137164559405029])",0.0
R090,plan area tree condition. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,2227,3614,4506,4687,5649,5871,6123,7723,9462],[2.5530444549552183,2.7200985396183848,0.6792718340663283,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,4.607168188650764,4.830311739964974,0.691153161953081])",1.0
